date,product_type,region,daily_demand,warehouse_stock,lead_time_days,reorder_point,recommended_reorder_qty
2024-08-21,megapack,South,11,535,14,16,0
2024-08-21,megapack,Northeast,5,791,7,7,0
2024-08-21,powerwall,West,104,1313,7,156,0
2024-08-21,powerwall,Central,130,726,12,195,0
2024-08-21,powerwall,South,85,260,14,127,0
2024-08-21,powerwall,Northeast,106,723,10,159,0
2024-08-22,solar_panel,West,326,1429,11,489,0
2024-08-22,solar_panel,Central,293,946,4,439,0
2024-08-22,solar_panel,South,294,634,6,441,0
2024-08-22,solar_panel,Northeast,279,1220,8,418,0
2024-08-22,solar_roof,West,48,1455,10,72,0
2024-08-22,solar_roof,Central,51,231,3,76,0
2024-08-22,solar_roof,South,42,467,7,63,0
2024-08-22,solar_roof,Northeast,48,1115,4,72,0
2024-08-22,megapack,West,13,1348,4,19,0
2024-08-22,megapack,Central,11,794,5,16,0
2024-08-22,megapack,South,10,500,4,15,0
2024-08-22,megapack,Northeast,13,899,7,19,0
2024-08-22,powerwall,West,83,1209,6,124,0
2024-08-22,powerwall,Central,116,480,7,174,0
2024-08-22,powerwall,South,95,951,8,142,0
2024-08-22,powerwall,Northeast,91,1484,11,136,0
2024-08-23,solar_panel,West,314,823,9,471,0
2024-08-23,solar_panel,Central,291,1354,11,436,0
2024-08-23,solar_panel,South,310,1359,5,465,0
2024-08-23,solar_panel,Northeast,320,645,4,480,0
2024-08-23,solar_roof,West,47,1059,3,70,0
2024-08-23,solar_roof,Central,42,827,7,63,0
2024-08-23,solar_roof,South,60,380,8,90,0
2024-08-23,solar_roof,Northeast,50,1315,8,75,0
2024-08-23,megapack,West,12,540,9,18,0
2024-08-23,megapack,Central,6,296,13,9,0
2024-08-23,megapack,South,6,276,7,9,0
2024-08-23,megapack,Northeast,11,1477,8,16,0
2024-08-23,powerwall,West,95,683,13,142,0
2024-08-23,powerwall,Central,102,1227,3,153,0
2024-08-23,powerwall,South,98,1182,8,147,0
2024-08-23,powerwall,Northeast,97,1215,12,145,0
2024-08-24,solar_panel,West,314,519,10,471,0
2024-08-24,solar_panel,Central,325,973,3,487,0
2024-08-24,solar_panel,South,302,675,8,453,0
2024-08-24,solar_panel,Northeast,279,1192,13,418,0
2024-08-24,solar_roof,West,44,338,9,66,0
2024-08-24,solar_roof,Central,48,728,5,72,0
2024-08-24,solar_roof,South,52,843,13,78,0
2024-08-24,solar_roof,Northeast,51,1116,3,76,0
2024-08-24,megapack,West,6,919,11,9,0
2024-08-24,megapack,Central,8,263,9,12,0
2024-08-24,megapack,South,11,1471,10,16,0
2024-08-24,megapack,Northeast,14,1206,13,21,0
2024-08-24,powerwall,West,137,663,5,205,0
2024-08-24,powerwall,Central,95,275,5,142,0
2024-08-24,powerwall,South,99,389,11,148,0
2024-08-24,powerwall,Northeast,93,376,11,139,0
2024-08-25,solar_panel,West,324,414,10,486,72
2024-08-25,solar_panel,Central,310,327,9,465,138
2024-08-25,solar_panel,South,322,547,3,483,0
2024-08-25,solar_panel,Northeast,302,1335,8,453,0
2024-08-25,solar_roof,West,56,620,9,84,0
2024-08-25,solar_roof,Central,52,870,7,78,0
2024-08-25,solar_roof,South,44,1373,9,66,0
2024-08-25,solar_roof,Northeast,61,533,13,91,0
2024-08-25,megapack,West,12,959,14,18,0
2024-08-25,megapack,Central,8,653,12,12,0
2024-08-25,megapack,South,10,1047,6,15,0
2024-08-25,megapack,Northeast,11,985,12,16,0
2024-08-25,powerwall,West,113,648,12,169,0
2024-08-25,powerwall,Central,114,1398,4,171,0
2024-08-25,powerwall,South,109,1438,12,163,0
2024-08-25,powerwall,Northeast,94,917,9,141,0
2024-08-26,solar_panel,West,290,427,13,435,8
2024-08-26,solar_panel,Central,280,1078,7,420,0
2024-08-26,solar_panel,South,290,270,9,435,165
2024-08-26,solar_panel,Northeast,284,961,14,426,0
2024-08-26,solar_roof,West,51,392,11,76,0
2024-08-26,solar_roof,Central,51,609,14,76,0
2024-08-26,solar_roof,South,35,836,13,52,0
2024-08-26,solar_roof,Northeast,51,501,3,76,0
2024-08-26,megapack,West,15,972,12,22,0
2024-08-26,megapack,Central,9,527,6,13,0
2024-08-26,megapack,South,11,1129,5,16,0
2024-08-26,megapack,Northeast,6,896,9,9,0
2024-08-26,powerwall,West,94,295,9,141,0
2024-08-26,powerwall,Central,90,1049,3,135,0
2024-08-26,powerwall,South,95,1361,12,142,0
2024-08-26,powerwall,Northeast,92,572,9,138,0
2024-08-27,solar_panel,West,305,255,3,457,202
2024-08-27,solar_panel,Central,323,525,12,484,0
2024-08-27,solar_panel,South,312,1398,3,468,0
2024-08-27,solar_panel,Northeast,324,1147,8,486,0
2024-08-27,solar_roof,West,63,340,4,94,0
2024-08-27,solar_roof,Central,59,1422,14,88,0
2024-08-27,solar_roof,South,58,1240,13,87,0
2024-08-27,solar_roof,Northeast,48,1053,12,72,0
2024-08-27,megapack,West,10,464,14,15,0
2024-08-27,megapack,Central,11,1394,9,16,0
2024-08-27,megapack,South,14,1358,9,21,0
2024-08-27,megapack,Northeast,15,268,8,22,0
2024-08-27,powerwall,West,103,1123,4,154,0
2024-08-27,powerwall,Central,91,1486,7,136,0
2024-08-27,powerwall,South,87,927,6,130,0
2024-08-27,powerwall,Northeast,85,1054,4,127,0
2024-08-28,solar_panel,West,327,761,5,490,0
2024-08-28,solar_panel,Central,285,1344,14,427,0
2024-08-28,solar_panel,South,318,760,6,477,0
2024-08-28,solar_panel,Northeast,284,575,12,426,0
2024-08-28,solar_roof,West,60,1176,3,90,0
2024-08-28,solar_roof,Central,49,966,6,73,0
2024-08-28,solar_roof,South,54,786,12,81,0
2024-08-28,solar_roof,Northeast,55,714,10,82,0
2024-08-28,megapack,West,12,462,7,18,0
2024-08-28,megapack,Central,11,1344,5,16,0
2024-08-28,megapack,South,12,733,5,18,0
2024-08-28,megapack,Northeast,14,789,9,21,0
2024-08-28,powerwall,West,102,874,10,153,0
2024-08-28,powerwall,Central,102,1233,4,153,0
2024-08-28,powerwall,South,92,782,5,138,0
2024-08-28,powerwall,Northeast,108,920,7,162,0
2024-08-29,solar_panel,West,287,1007,5,430,0
2024-08-29,solar_panel,Central,318,1221,14,477,0
2024-08-29,solar_panel,South,283,592,10,424,0
2024-08-29,solar_panel,Northeast,300,1038,14,450,0
2024-08-29,solar_roof,West,54,1091,14,81,0
2024-08-29,solar_roof,Central,57,595,12,85,0
2024-08-29,solar_roof,South,48,557,14,72,0
2024-08-29,solar_roof,Northeast,41,811,3,61,0
2024-08-29,megapack,West,7,1257,4,10,0
2024-08-29,megapack,Central,9,1381,7,13,0
2024-08-29,megapack,South,4,526,4,6,0
2024-08-29,megapack,Northeast,11,1366,3,16,0
2024-08-29,powerwall,West,109,516,11,163,0
2024-08-29,powerwall,Central,100,438,10,150,0
2024-08-29,powerwall,South,117,476,12,175,0
2024-08-29,powerwall,Northeast,99,1298,8,148,0
2024-08-30,solar_panel,West,304,521,8,456,0
2024-08-30,solar_panel,Central,315,599,14,472,0
2024-08-30,solar_panel,South,286,775,3,429,0
2024-08-30,solar_panel,Northeast,324,396,7,486,90
2024-08-30,solar_roof,West,49,363,11,73,0
2024-08-30,solar_roof,Central,49,796,8,73,0
2024-08-30,solar_roof,South,58,1301,4,87,0
2024-08-30,solar_roof,Northeast,50,982,5,75,0
2024-08-30,megapack,West,5,1164,8,7,0
2024-08-30,megapack,Central,9,626,12,13,0
2024-08-30,megapack,South,10,263,12,15,0
2024-08-30,megapack,Northeast,14,1376,9,21,0
2024-08-30,powerwall,West,99,1381,13,148,0
2024-08-30,powerwall,Central,101,528,13,151,0
2024-08-30,powerwall,South,108,424,11,162,0
2024-08-30,powerwall,Northeast,120,1010,3,180,0
2024-08-31,solar_panel,West,295,1442,8,442,0
2024-08-31,solar_panel,Central,282,765,4,423,0
2024-08-31,solar_panel,South,287,1204,6,430,0
2024-08-31,solar_panel,Northeast,271,1301,5,406,0
2024-08-31,solar_roof,West,45,648,7,67,0
2024-08-31,solar_roof,Central,56,698,8,84,0
2024-08-31,solar_roof,South,49,1247,13,73,0
2024-08-31,solar_roof,Northeast,58,872,11,87,0
2024-08-31,megapack,West,12,614,3,18,0
2024-08-31,megapack,Central,16,635,10,24,0
2024-08-31,megapack,South,8,999,12,12,0
2024-08-31,megapack,Northeast,9,338,5,13,0
2024-08-31,powerwall,West,107,1448,13,160,0
2024-08-31,powerwall,Central,91,360,11,136,0
2024-08-31,powerwall,South,97,426,3,145,0
2024-08-31,powerwall,Northeast,106,574,8,159,0
2024-09-01,solar_panel,West,323,506,5,484,0
2024-09-01,solar_panel,Central,299,1330,5,448,0
2024-09-01,solar_panel,South,322,641,3,483,0
2024-09-01,solar_panel,Northeast,275,1420,7,412,0
2024-09-01,solar_roof,West,43,1383,3,64,0
2024-09-01,solar_roof,Central,52,680,9,78,0
2024-09-01,solar_roof,South,63,755,9,94,0
2024-09-01,solar_roof,Northeast,44,1257,10,66,0
2024-09-01,megapack,West,15,752,11,22,0
2024-09-01,megapack,Central,10,1079,6,15,0
2024-09-01,megapack,South,7,1165,5,10,0
2024-09-01,megapack,Northeast,11,255,9,16,0
2024-09-01,powerwall,West,104,546,14,156,0
2024-09-01,powerwall,Central,102,1479,8,153,0
2024-09-01,powerwall,South,99,1216,5,148,0
2024-09-01,powerwall,Northeast,102,649,14,153,0
2024-09-02,solar_panel,West,299,850,8,448,0
2024-09-02,solar_panel,Central,268,1075,4,402,0
2024-09-02,solar_panel,South,284,804,7,426,0
2024-09-02,solar_panel,Northeast,325,581,7,487,0
2024-09-02,solar_roof,West,51,257,3,76,0
2024-09-02,solar_roof,Central,43,1383,9,64,0
2024-09-02,solar_roof,South,50,591,5,75,0
2024-09-02,solar_roof,Northeast,56,310,13,84,0
2024-09-02,megapack,West,8,681,14,12,0
2024-09-02,megapack,Central,6,1314,10,9,0
2024-09-02,megapack,South,7,1365,3,10,0
2024-09-02,megapack,Northeast,9,1276,8,13,0
2024-09-02,powerwall,West,105,1300,4,157,0
2024-09-02,powerwall,Central,87,602,5,130,0
2024-09-02,powerwall,South,90,1389,5,135,0
2024-09-02,powerwall,Northeast,89,750,9,133,0
2024-09-03,solar_panel,West,331,514,7,496,0
2024-09-03,solar_panel,Central,301,1311,11,451,0
2024-09-03,solar_panel,South,282,1153,11,423,0
2024-09-03,solar_panel,Northeast,284,454,4,426,0
2024-09-03,solar_roof,West,43,582,7,64,0
2024-09-03,solar_roof,Central,37,1334,11,55,0
2024-09-03,solar_roof,South,47,1095,6,70,0
2024-09-03,solar_roof,Northeast,52,893,6,78,0
2024-09-03,megapack,West,7,560,11,10,0
2024-09-03,megapack,Central,10,1223,6,15,0
2024-09-03,megapack,South,14,764,10,21,0
2024-09-03,megapack,Northeast,8,465,12,12,0
2024-09-03,powerwall,West,111,912,11,166,0
2024-09-03,powerwall,Central,125,789,8,187,0
2024-09-03,powerwall,South,98,1276,6,147,0
2024-09-03,powerwall,Northeast,99,682,12,148,0
2024-09-04,solar_panel,West,296,726,9,444,0
2024-09-04,solar_panel,Central,283,1057,3,424,0
2024-09-04,solar_panel,South,293,554,8,439,0
2024-09-04,solar_panel,Northeast,304,804,7,456,0
2024-09-04,solar_roof,West,47,481,5,70,0
2024-09-04,solar_roof,Central,41,795,7,61,0
2024-09-04,solar_roof,South,49,243,11,73,0
2024-09-04,solar_roof,Northeast,43,1379,5,64,0
2024-09-04,megapack,West,9,413,13,13,0
2024-09-04,megapack,Central,13,397,3,19,0
2024-09-04,megapack,South,9,721,7,13,0
2024-09-04,megapack,Northeast,15,385,3,22,0
2024-09-04,powerwall,West,97,1472,11,145,0
2024-09-04,powerwall,Central,95,637,6,142,0
2024-09-04,powerwall,South,115,955,6,172,0
2024-09-04,powerwall,Northeast,115,822,13,172,0
2024-09-05,solar_panel,West,285,1200,6,427,0
2024-09-05,solar_panel,Central,269,1409,4,403,0
2024-09-05,solar_panel,South,310,1074,12,465,0
2024-09-05,solar_panel,Northeast,281,800,3,421,0
2024-09-05,solar_roof,West,47,235,12,70,0
2024-09-05,solar_roof,Central,44,590,8,66,0
2024-09-05,solar_roof,South,50,1148,3,75,0
2024-09-05,solar_roof,Northeast,62,393,8,93,0
2024-09-05,megapack,West,13,415,14,19,0
2024-09-05,megapack,Central,8,670,6,12,0
2024-09-05,megapack,South,14,241,5,21,0
2024-09-05,megapack,Northeast,11,1261,8,16,0
2024-09-05,powerwall,West,104,551,8,156,0
2024-09-05,powerwall,Central,101,350,12,151,0
2024-09-05,powerwall,South,100,1003,11,150,0
2024-09-05,powerwall,Northeast,111,525,7,166,0
2024-09-06,solar_panel,West,282,1046,7,423,0
2024-09-06,solar_panel,Central,320,432,3,480,48
2024-09-06,solar_panel,South,291,1175,11,436,0
2024-09-06,solar_panel,Northeast,336,580,14,504,0
2024-09-06,solar_roof,West,53,356,7,79,0
2024-09-06,solar_roof,Central,41,1467,13,61,0
2024-09-06,solar_roof,South,47,372,5,70,0
2024-09-06,solar_roof,Northeast,54,488,4,81,0
2024-09-06,megapack,West,14,958,14,21,0
2024-09-06,megapack,Central,7,1106,8,10,0
2024-09-06,megapack,South,8,401,7,12,0
2024-09-06,megapack,Northeast,10,671,5,15,0
2024-09-06,powerwall,West,95,1229,11,142,0
2024-09-06,powerwall,Central,87,429,5,130,0
2024-09-06,powerwall,South,104,1006,6,156,0
2024-09-06,powerwall,Northeast,103,627,10,154,0
2024-09-07,solar_panel,West,308,1109,3,462,0
2024-09-07,solar_panel,Central,267,920,13,400,0
2024-09-07,solar_panel,South,280,759,11,420,0
2024-09-07,solar_panel,Northeast,291,1290,12,436,0
2024-09-07,solar_roof,West,51,1206,4,76,0
2024-09-07,solar_roof,Central,59,753,6,88,0
2024-09-07,solar_roof,South,54,1327,9,81,0
2024-09-07,solar_roof,Northeast,61,343,12,91,0
2024-09-07,megapack,West,15,664,9,22,0
2024-09-07,megapack,Central,13,755,12,19,0
2024-09-07,megapack,South,10,507,8,15,0
2024-09-07,megapack,Northeast,7,1472,9,10,0
2024-09-07,powerwall,West,107,305,11,160,0
2024-09-07,powerwall,Central,95,271,5,142,0
2024-09-07,powerwall,South,101,678,11,151,0
2024-09-07,powerwall,Northeast,108,1487,7,162,0
2024-09-08,solar_panel,West,296,256,8,444,188
2024-09-08,solar_panel,Central,293,568,10,439,0
2024-09-08,solar_panel,South,314,773,13,471,0
2024-09-08,solar_panel,Northeast,282,1278,11,423,0
2024-09-08,solar_roof,West,53,312,8,79,0
2024-09-08,solar_roof,Central,51,630,6,76,0
2024-09-08,solar_roof,South,57,508,4,85,0
2024-09-08,solar_roof,Northeast,61,1020,14,91,0
2024-09-08,megapack,West,9,323,8,13,0
2024-09-08,megapack,Central,13,1353,8,19,0
2024-09-08,megapack,South,6,1486,8,9,0
2024-09-08,megapack,Northeast,12,923,14,18,0
2024-09-08,powerwall,West,105,464,11,157,0
2024-09-08,powerwall,Central,106,431,12,159,0
2024-09-08,powerwall,South,100,1425,3,150,0
2024-09-08,powerwall,Northeast,109,1240,6,163,0
2024-09-09,solar_panel,West,313,1100,14,469,0
2024-09-09,solar_panel,Central,285,1397,11,427,0
2024-09-09,solar_panel,South,288,971,5,432,0
2024-09-09,solar_panel,Northeast,291,1284,8,436,0
2024-09-09,solar_roof,West,59,748,5,88,0
2024-09-09,solar_roof,Central,43,531,10,64,0
2024-09-09,solar_roof,South,50,1442,4,75,0
2024-09-09,solar_roof,Northeast,65,940,12,97,0
2024-09-09,megapack,West,10,553,10,15,0
2024-09-09,megapack,Central,4,1267,13,6,0
2024-09-09,megapack,South,4,694,11,6,0
2024-09-09,megapack,Northeast,5,712,4,7,0
2024-09-09,powerwall,West,108,933,5,162,0
2024-09-09,powerwall,Central,110,655,10,165,0
2024-09-09,powerwall,South,87,1219,7,130,0
2024-09-09,powerwall,Northeast,107,368,8,160,0
2024-09-10,solar_panel,West,298,401,5,447,46
2024-09-10,solar_panel,Central,301,1145,5,451,0
2024-09-10,solar_panel,South,312,1371,13,468,0
2024-09-10,solar_panel,Northeast,292,1279,14,438,0
2024-09-10,solar_roof,West,60,1212,14,90,0
2024-09-10,solar_roof,Central,44,1009,3,66,0
2024-09-10,solar_roof,South,56,695,6,84,0
2024-09-10,solar_roof,Northeast,61,826,9,91,0
2024-09-10,megapack,West,11,764,14,16,0
2024-09-10,megapack,Central,9,648,10,13,0
2024-09-10,megapack,South,14,1461,13,21,0
2024-09-10,megapack,Northeast,13,1396,3,19,0
2024-09-10,powerwall,West,85,283,4,127,0
2024-09-10,powerwall,Central,104,433,5,156,0
2024-09-10,powerwall,South,97,1048,11,145,0
2024-09-10,powerwall,Northeast,116,914,10,174,0
2024-09-11,solar_panel,West,304,1375,5,456,0
2024-09-11,solar_panel,Central,304,871,9,456,0
2024-09-11,solar_panel,South,276,1258,8,414,0
2024-09-11,solar_panel,Northeast,282,1299,10,423,0
2024-09-11,solar_roof,West,38,473,13,57,0
2024-09-11,solar_roof,Central,51,476,13,76,0
2024-09-11,solar_roof,South,54,769,8,81,0
2024-09-11,solar_roof,Northeast,64,461,5,96,0
2024-09-11,megapack,West,5,1420,6,7,0
2024-09-11,megapack,Central,16,501,6,24,0
2024-09-11,megapack,South,9,1317,5,13,0
2024-09-11,megapack,Northeast,13,816,9,19,0
2024-09-11,powerwall,West,99,1462,10,148,0
2024-09-11,powerwall,Central,97,1429,10,145,0
2024-09-11,powerwall,South,97,825,7,145,0
2024-09-11,powerwall,Northeast,92,1318,4,138,0
2024-09-12,solar_panel,West,296,933,6,444,0
2024-09-12,solar_panel,Central,311,1380,13,466,0
2024-09-12,solar_panel,South,307,385,10,460,75
2024-09-12,solar_panel,Northeast,271,1042,11,406,0
2024-09-12,solar_roof,West,53,837,9,79,0
2024-09-12,solar_roof,Central,40,539,8,60,0
2024-09-12,solar_roof,South,61,332,7,91,0
2024-09-12,solar_roof,Northeast,49,1153,12,73,0
2024-09-12,megapack,West,15,349,4,22,0
2024-09-12,megapack,Central,12,867,11,18,0
2024-09-12,megapack,South,7,865,5,10,0
2024-09-12,megapack,Northeast,10,322,11,15,0
2024-09-12,powerwall,West,88,504,7,132,0
2024-09-12,powerwall,Central,104,461,13,156,0
2024-09-12,powerwall,South,98,1491,14,147,0
2024-09-12,powerwall,Northeast,110,290,10,165,0
2024-09-13,solar_panel,West,275,1334,6,412,0
2024-09-13,solar_panel,Central,326,217,8,489,272
2024-09-13,solar_panel,South,334,439,11,501,62
2024-09-13,solar_panel,Northeast,322,798,7,483,0
2024-09-13,solar_roof,West,57,415,6,85,0
2024-09-13,solar_roof,Central,56,1451,6,84,0
2024-09-13,solar_roof,South,46,879,9,69,0
2024-09-13,solar_roof,Northeast,57,418,3,85,0
2024-09-13,megapack,West,15,1212,14,22,0
2024-09-13,megapack,Central,9,837,13,13,0
2024-09-13,megapack,South,13,385,3,19,0
2024-09-13,megapack,Northeast,12,486,6,18,0
2024-09-13,powerwall,West,87,1424,10,130,0
2024-09-13,powerwall,Central,120,917,10,180,0
2024-09-13,powerwall,South,92,307,14,138,0
2024-09-13,powerwall,Northeast,100,1447,8,150,0
2024-09-14,solar_panel,West,327,1429,14,490,0
2024-09-14,solar_panel,Central,281,335,12,421,86
2024-09-14,solar_panel,South,281,1012,6,421,0
2024-09-14,solar_panel,Northeast,290,868,3,435,0
2024-09-14,solar_roof,West,50,1461,3,75,0
2024-09-14,solar_roof,Central,63,991,7,94,0
2024-09-14,solar_roof,South,55,1081,14,82,0
2024-09-14,solar_roof,Northeast,32,1123,12,48,0
2024-09-14,megapack,West,7,1476,3,10,0
2024-09-14,megapack,Central,11,1187,3,16,0
2024-09-14,megapack,South,17,1446,8,25,0
2024-09-14,megapack,Northeast,8,734,9,12,0
2024-09-14,powerwall,West,85,845,10,127,0
2024-09-14,powerwall,Central,73,1069,7,109,0
2024-09-14,powerwall,South,77,1057,5,115,0
2024-09-14,powerwall,Northeast,87,1305,11,130,0
2024-09-15,solar_panel,West,294,425,5,441,16
2024-09-15,solar_panel,Central,313,532,5,469,0
2024-09-15,solar_panel,South,279,237,8,418,181
2024-09-15,solar_panel,Northeast,286,404,7,429,25
2024-09-15,solar_roof,West,65,1020,13,97,0
2024-09-15,solar_roof,Central,46,609,8,69,0
2024-09-15,solar_roof,South,43,419,14,64,0
2024-09-15,solar_roof,Northeast,62,585,12,93,0
2024-09-15,megapack,West,7,691,7,10,0
2024-09-15,megapack,Central,13,951,13,19,0
2024-09-15,megapack,South,7,865,8,10,0
2024-09-15,megapack,Northeast,10,527,8,15,0
2024-09-15,powerwall,West,95,1255,3,142,0
2024-09-15,powerwall,Central,105,888,3,157,0
2024-09-15,powerwall,South,107,797,9,160,0
2024-09-15,powerwall,Northeast,95,1270,7,142,0
2024-09-16,solar_panel,West,334,714,3,501,0
2024-09-16,solar_panel,Central,311,330,6,466,136
2024-09-16,solar_panel,South,299,230,7,448,218
2024-09-16,solar_panel,Northeast,283,946,8,424,0
2024-09-16,solar_roof,West,46,1269,11,69,0
2024-09-16,solar_roof,Central,48,757,3,72,0
2024-09-16,solar_roof,South,54,511,8,81,0
2024-09-16,solar_roof,Northeast,57,434,5,85,0
2024-09-16,megapack,West,7,1001,9,10,0
2024-09-16,megapack,Central,9,503,3,13,0
2024-09-16,megapack,South,9,1454,4,13,0
2024-09-16,megapack,Northeast,6,651,7,9,0
2024-09-16,powerwall,West,96,722,6,144,0
2024-09-16,powerwall,Central,109,409,3,163,0
2024-09-16,powerwall,South,110,911,12,165,0
2024-09-16,powerwall,Northeast,102,397,9,153,0
2024-09-17,solar_panel,West,306,346,14,459,113
2024-09-17,solar_panel,Central,323,575,8,484,0
2024-09-17,solar_panel,South,296,1104,14,444,0
2024-09-17,solar_panel,Northeast,287,232,7,430,198
2024-09-17,solar_roof,West,51,359,14,76,0
2024-09-17,solar_roof,Central,45,895,8,67,0
2024-09-17,solar_roof,South,48,538,11,72,0
2024-09-17,solar_roof,Northeast,50,1371,5,75,0
2024-09-17,megapack,West,8,999,12,12,0
2024-09-17,megapack,Central,3,1003,12,4,0
2024-09-17,megapack,South,7,511,6,10,0
2024-09-17,megapack,Northeast,16,1310,11,24,0
2024-09-17,powerwall,West,92,1336,8,138,0
2024-09-17,powerwall,Central,116,943,6,174,0
2024-09-17,powerwall,South,101,289,4,151,0
2024-09-17,powerwall,Northeast,88,607,12,132,0
2024-09-18,solar_panel,West,284,1382,9,426,0
2024-09-18,solar_panel,Central,279,820,4,418,0
2024-09-18,solar_panel,South,283,769,10,424,0
2024-09-18,solar_panel,Northeast,278,976,11,417,0
2024-09-18,solar_roof,West,47,858,8,70,0
2024-09-18,solar_roof,Central,51,203,13,76,0
2024-09-18,solar_roof,South,48,767,11,72,0
2024-09-18,solar_roof,Northeast,51,1063,14,76,0
2024-09-18,megapack,West,9,978,4,13,0
2024-09-18,megapack,Central,7,929,10,10,0
2024-09-18,megapack,South,10,1295,3,15,0
2024-09-18,megapack,Northeast,7,1443,8,10,0
